loan_status,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value
0,0.4,0,1,0.814432989690722,0.561224489795918,0.888888888888889,0.728333333333334,0.767123287671233,0.649484536082474,0.686375321336761,0.496598639455782
0,0.4,0,0,0.608247422680412,0.594387755102041,0,0.293333333333333,0.160958904109589,0.149484536082474,0.570694087403599,0.258503401360544
0,1,0,1,0.0309278350515464,0.0153061224489796,0.888888888888889,0.53,0.0513698630136986,0.0309278350515464,0.0231362467866324,0.0272108843537415
0,0.8,1,1,0.381443298969072,0.298469387755102,0.666666666666667,0.988333333333333,0.208904109589041,0.242268041237113,0.323907455012853,0.353741496598639
1,0.4,0,1,0,0.0127551020408163,0.555555555555556,0.305,0.00684931506849315,0.0103092783505155,0.0077120822622108,0.0204081632653061
0,0.6,0,1,0.701030927835051,0.60969387755102,0,0.0900000000000001,0.626712328767123,0.360824742268041,0.401028277634961,0.537414965986395
0,0,0,0,0.123711340206186,0.119897959183673,0.333333333333333,0.643333333333333,0.0650684931506849,0.0979381443298969,0.0745501285347044,0.102040816326531
1,0.8,0,1,0.463917525773196,0.272959183673469,0.111111111111111,0.035,0.349315068493151,0.00515463917525773,0.239074550128535,0.469387755102041
0,1,1,1,0.896907216494845,0.625,0.888888888888889,0.903333333333333,0.558219178082192,0.257731958762887,0.506426735218509,0.551020408163265
0,0.2,0,1,0.195876288659794,0.125,0.666666666666667,0.836666666666667,0.00684931506849315,0.0309278350515464,0.15681233933162,0.170068027210884
1,0,0,1,0.268041237113402,0.165816326530612,0.555555555555556,0.0816666666666667,0.143835616438356,0.103092783505155,0.277634961439589,0.0952380952380952
1,0,1,0,0.783505154639175,0.727040816326531,0.555555555555556,0.275,0.164383561643836,0.38659793814433,0.732647814910026,0.503401360544218
1,0,1,1,0.206185567010309,0.183673469387755,0.444444444444444,0.328333333333333,0.0821917808219178,0.108247422680412,0.138817480719794,0.122448979591837
0,0.2,0,0,0.65979381443299,0.464285714285714,0.333333333333333,0.686666666666667,0.0821917808219178,0.164948453608247,0.619537275064267,0.517006802721088
0,0.2,0,1,0.34020618556701,0.267857142857143,0.666666666666667,0.553333333333333,0.23972602739726,0.077319587628866,0.272493573264781,0.285714285714286
0,1,0,0,0.793814432989691,0.721938775510204,0.555555555555556,0.853333333333334,0.417808219178082,0.742268041237113,0.763496143958869,0.795918367346939
0,0.4,0,1,0.0103092783505155,0.0127551020408163,0.444444444444444,0.753333333333333,0.023972602739726,0.0154639175257732,0.0179948586118252,0.0272108843537415
1,1,1,0,0.618556701030928,0.410714285714286,0.222222222222222,0.1,0.0342465753424658,0.371134020618557,0.568123393316195,0.428571428571429
0,0.4,0,1,0.206185567010309,0.122448979591837,1,0.931666666666667,0.133561643835616,0.0618556701030928,0.15681233933162,0.210884353741497
0,0.6,0,0,0.618556701030928,0.418367346938776,0.444444444444444,0.966666666666667,0.544520547945205,0.422680412371134,0.508997429305913,0.619047619047619
0,0.6,0,0,0.381443298969072,0.372448979591837,0.111111111111111,0.713333333333333,0.164383561643836,0.206185567010309,0.375321336760925,0.374149659863946
0,1,0,0,0.144329896907216,0.147959183673469,0.333333333333333,0.605,0.136986301369863,0.0412371134020619,0.15681233933162,0.0816326530612245
0,0.6,0,1,0.494845360824742,0.346938775510204,0.333333333333333,0.425,0.424657534246575,0.345360824742268,0.457583547557841,0.326530612244898
1,0.4,1,1,0.855670103092784,0.678571428571429,0.222222222222222,0.396666666666667,0.732876712328767,0.845360824742268,0.544987146529563,0.312925170068027
0,1,1,1,0.536082474226804,0.418367346938776,0,0.0900000000000001,0.0410958904109589,0.231958762886598,0.488431876606684,0.353741496598639
0,0.2,1,0,0.814432989690722,0.551020408163265,0.222222222222222,0.973333333333333,0.520547945205479,0.278350515463918,0.699228791773779,0.448979591836735
0,0.6,0,1,0.752577319587629,0.63265306122449,0.888888888888889,0.423333333333333,0.431506849315069,0.407216494845361,0.724935732647815,0.319727891156463
1,0.4,0,0,0.422680412371134,0.232142857142857,0,0.308333333333333,0.38013698630137,0.417525773195876,0.275064267352185,0.149659863945578
1,0.6,1,1,0.505154639175258,0.25765306122449,0.888888888888889,0.165,0.277397260273973,0.221649484536082,0.508997429305913,0.312925170068027
0,0.4,0,1,0.505154639175258,0.494897959183674,1,0.483333333333333,0.256849315068493,0.479381443298969,0.491002570694087,0.231292517006803
0,0.8,1,0,0.0309278350515464,0.0255102040816326,0.222222222222222,0.848333333333333,0.0102739726027397,0.0154639175257732,0.0154241645244216,0.0340136054421769
1,0,0,1,0.443298969072165,0.303571428571429,1,0.0183333333333333,0.386986301369863,0.257731958762887,0.318766066838046,0.163265306122449
0,0.8,0,1,0.0412371134020619,0.0280612244897959,0.111111111111111,0.768333333333333,0.0308219178082192,0.0257731958762887,0.0462724935732648,0.0204081632653061
0,0.2,0,1,0.422680412371134,0.25,0,0.828333333333333,0.154109589041096,0.231958762886598,0.411311053984576,0.319727891156463
1,0,1,0,0.639175257731959,0.354591836734694,0,0.353333333333333,0.0582191780821918,0.474226804123711,0.586118251928021,0.238095238095238
0,0.2,0,1,0.907216494845361,0.846938775510204,0.888888888888889,0.711666666666667,0.647260273972603,0.541237113402062,0.714652956298201,0.360544217687075
0,1,0,0,0.948453608247423,0.650510204081633,0.666666666666667,0.541666666666667,0.969178082191781,0.793814432989691,0.784061696658098,0.755102040816327
1,0.4,1,0,0.907216494845361,0.688775510204082,0.666666666666667,0.0883333333333334,0.777397260273973,0.22680412371134,0.683804627249357,0.489795918367347
1,0.8,0,0,0.309278350515464,0.303571428571429,0.666666666666667,0.638333333333333,0,0.0567010309278351,0.185089974293059,0.197278911564626
0,0.6,1,0,0.701030927835051,0.543367346938775,0.555555555555556,0.731666666666667,0.0582191780821918,0.391752577319588,0.622107969151671,0.571428571428571
0,0,1,0,0.505154639175258,0.5,0.555555555555556,0.945,0.0650684931506849,0.365979381443299,0.462724935732648,0.387755102040816
0,0.8,0,0,0.525773195876289,0.385204081632653,0.333333333333333,0.473333333333333,0.178082191780822,0.0876288659793814,0.352185089974293,0.340136054421769
1,0.6,1,1,0.525773195876289,0.522959183673469,0.222222222222222,0.311666666666667,0.335616438356164,0.175257731958763,0.467866323907455,0.285714285714286
1,0.2,1,0,0.463917525773196,0.349489795918367,0.222222222222222,0.28,0.39041095890411,0.0927835051546392,0.264781491002571,0.312925170068027
0,0.2,0,1,0.896907216494845,0.533163265306122,0.333333333333333,0.693333333333333,0.188356164383562,0.474226804123711,0.604113110539846,0.537414965986395
0,0.8,1,1,0.0206185567010309,0.0153061224489796,1,0.785,0.0376712328767123,0.0257731958762887,0.0334190231362468,0.0340136054421769
0,0.6,0,1,0.77319587628866,0.581632653061224,0.333333333333333,0.845,0.102739726027397,0.505154639175258,0.516709511568124,0.476190476190476
0,0,1,0,0.907216494845361,0.716836734693877,0.111111111111111,0.52,0.00342465753424658,0.371134020618557,0.683804627249357,0.89795918367347
1,0.6,1,1,0.88659793814433,0.63265306122449,0.333333333333333,0.288333333333333,0.592465753424658,0.0309278350515464,0.619537275064267,0.843537414965986
1,0.8,1,0,0.680412371134021,0.60969387755102,0.888888888888889,0.0816666666666667,0.647260273972603,0,0.398457583547558,0.639455782312925
0,1,1,0,0.0927835051546392,0.0561224489795918,0.111111111111111,0.878333333333333,0.0856164383561644,0.0515463917525773,0.0976863753213368,0.0408163265306122
1,0.4,0,0,0.319587628865979,0.323979591836735,0.777777777777778,0,0.191780821917808,0.304123711340206,0.182519280205656,0.210884353741497
0,0,0,0,0.742268041237113,0.627551020408163,1,0.58,0.246575342465753,0.407216494845361,0.591259640102828,0.421768707482993
0,1,1,0,0.432989690721649,0.372448979591837,0.111111111111111,0.941666666666667,0.284246575342466,0.319587628865979,0.375321336760925,0.238095238095238
0,0.2,1,1,0.298969072164948,0.153061224489796,1,0.945,0.0684931506849315,0.314432989690722,0.161953727506427,0.272108843537415
1,0.2,1,1,0.711340206185567,0.451530612244898,1,0.295,0.22945205479452,0.680412371134021,0.488431876606684,0.63265306122449
1,0.4,1,1,0.381443298969072,0.280612244897959,0.555555555555556,0.36,0.10958904109589,0,0.259640102827763,0.312925170068027
0,0.2,1,0,0.742268041237113,0.73469387755102,0.333333333333333,0.495,0.417808219178082,0.247422680412371,0.411311053984576,0.476190476190476
0,0.8,1,0,0.154639175257732,0.11734693877551,0.888888888888889,0.905,0.167808219178082,0.11340206185567,0.151670951156812,0.122448979591837
0,0.2,1,1,0,0.0076530612244898,0,0.351666666666667,0.0205479452054794,0.00515463917525773,0.012853470437018,0.0136054421768708
0,0,0,1,0.77319587628866,0.454081632653061,0.888888888888889,0.675,0.212328767123288,0.262886597938144,0.604113110539846,0.428571428571429
1,0.4,1,1,0.237113402061856,0.176020408163265,0.777777777777778,0.256666666666667,0.147260273972603,0.0515463917525773,0.174807197943445,0.142857142857143
1,1,0,0,0.865979381443299,0.528061224489796,0.333333333333333,0.275,0.404109589041096,0.768041237113402,0.493573264781491,0.673469387755102
0,0.6,0,0,0.391752577319588,0.275510204081633,0.555555555555556,0.453333333333333,0.335616438356164,0.00515463917525773,0.313624678663239,0.163265306122449
1,0.8,1,0,0.268041237113402,0.204081632653061,0.666666666666667,0.0866666666666667,0.171232876712329,0.134020618556701,0.174807197943445,0.251700680272109
0,1,0,1,0.474226804123711,0.255102040816327,0.333333333333333,0.801666666666667,0.167808219178082,0.350515463917526,0.277634961439589,0.292517006802721
1,0.2,0,0,0.247422680412371,0.160714285714286,0.222222222222222,0.343333333333333,0.0821917808219178,0.0979381443298969,0.239074550128535,0.142857142857143
1,0.2,0,0,0.432989690721649,0.26530612244898,0.888888888888889,0.04,0.0787671232876712,0.170103092783505,0.318766066838046,0.36734693877551
0,0,0,1,0.701030927835051,0.349489795918367,0.111111111111111,0.67,0.311643835616438,0.15979381443299,0.542416452442159,0.517006802721088
1,0,0,0,0.762886597938144,0.494897959183674,0.555555555555556,0.408333333333333,0.150684931506849,0.268041237113402,0.750642673521851,0.496598639455782
1,0.6,0,1,0.391752577319588,0.204081632653061,0.333333333333333,0.385,0.13013698630137,0.381443298969072,0.383033419023136,0.401360544217687
0,0.8,1,1,0.144329896907216,0.114795918367347,1,0.568333333333333,0.147260273972603,0.0515463917525773,0.0976863753213368,0.0952380952380952
1,1,1,0,0.969072164948453,0.520408163265306,0.666666666666667,0.236666666666667,0.886986301369863,0.505154639175258,0.809768637532134,0.557823129251701
1,1,1,1,0.216494845360825,0.119897959183673,0.444444444444444,0.218333333333333,0.0136986301369863,0.190721649484536,0.215938303341902,0.197278911564626
0,0.6,0,0,0.0824742268041237,0.0943877551020408,0.222222222222222,0.541666666666667,0.0273972602739726,0.00515463917525773,0.06426735218509,0.0340136054421769
0,0.2,1,0,0.804123711340206,0.780612244897959,0,0.025,0.808219178082192,0.0618556701030928,0.493573264781491,0.496598639455782
0,0.8,1,1,0.793814432989691,0.688775510204082,0.444444444444444,0.433333333333333,0.794520547945205,0.742268041237113,0.724935732647815,0.741496598639456
0,0.6,1,1,0.257731958762887,0.262755102040816,0.333333333333333,0.9,0.0205479452054794,0.154639175257732,0.223650385604113,0.129251700680272
0,0.6,0,0,0.690721649484536,0.573979591836735,0.777777777777778,0.47,0.60958904109589,0.11340206185567,0.596401028277635,0.299319727891156
0,0,0,0,0.402061855670103,0.26530612244898,0.333333333333333,0.925,0.397260273972603,0.0360824742268041,0.280205655526992,0.210884353741497
1,0.8,0,0,0.618556701030928,0.308673469387755,1,0.411666666666667,0.48972602739726,0.556701030927835,0.434447300771208,0.54421768707483
1,0,1,0,0.484536082474227,0.24234693877551,0.777777777777778,0.04,0.133561643835616,0.448453608247423,0.249357326478149,0.224489795918367
0,0.6,1,1,0.762886597938144,0.739795918367347,0.333333333333333,0.905,0.73972602739726,0.154639175257732,0.57840616966581,0.761904761904762
0,0.6,1,0,0.216494845360825,0.209183673469388,0.555555555555556,0.428333333333333,0.126712328767123,0.0721649484536082,0.151670951156812,0.0884353741496599
0,0.6,0,0,0.948453608247423,0.510204081632653,0.444444444444444,0.581666666666667,0.674657534246575,0.345360824742268,0.920308483290489,0.680272108843537
1,0.4,1,1,0.0412371134020619,0.0510204081632653,0.555555555555556,0.0583333333333334,0.0171232876712329,0.0463917525773196,0.0231362467866324,0.0272108843537415
1,0.2,1,1,0.154639175257732,0.107142857142857,1,0.3,0.0102739726027397,0.0309278350515464,0.131105398457584,0.129251700680272
0,0.4,0,0,0.443298969072165,0.431122448979592,0.222222222222222,0.886666666666667,0.0958904109589041,0.438144329896907,0.272493573264781,0.45578231292517
1,0.8,1,1,0.123711340206186,0.122448979591837,0.666666666666667,0.02,0.14041095890411,0.0515463917525773,0.0745501285347044,0.0952380952380952
1,0.2,1,0,0.969072164948453,0.714285714285714,0.222222222222222,0.393333333333333,0.643835616438356,0.479381443298969,0.694087403598972,0.408163265306122
1,0.4,1,1,0.463917525773196,0.341836734693878,0.222222222222222,0.343333333333333,0.0479452054794521,0.407216494845361,0.42159383033419,0.238095238095238
1,0.4,1,1,0.835051546391752,0.441326530612245,0,0.0916666666666667,0.0376712328767123,0.0360824742268041,0.722365038560411,0.462585034013605
1,0.6,1,0,0.402061855670103,0.352040816326531,0.444444444444444,0,0.263698630136986,0.108247422680412,0.208226221079691,0.149659863945578
0,0.6,1,0,0.309278350515464,0.267857142857143,0.111111111111111,0.888333333333333,0.0924657534246575,0.0515463917525773,0.215938303341902,0.17687074829932
0,0,1,0,0.175257731958763,0.168367346938775,0.111111111111111,0.748333333333334,0.0753424657534247,0.190721649484536,0.102827763496144,0.149659863945578
0,0.8,0,0,0.556701030927835,0.298469387755102,0.111111111111111,0.698333333333333,0.195205479452055,0.149484536082474,0.365038560411311,0.231292517006803
0,0.6,1,1,0.711340206185567,0.64030612244898,0.444444444444444,0.708333333333334,0.708904109589041,0.27319587628866,0.403598971722365,0.585034013605442
1,0.6,0,1,0.402061855670103,0.262755102040816,0.666666666666667,0.291666666666667,0.188356164383562,0.221649484536082,0.349614395886889,0.306122448979592
1,0.6,0,0,0.268041237113402,0.209183673469388,1,0.218333333333333,0.215753424657534,0.0876288659793814,0.19280205655527,0.149659863945578
1,0.2,0,0,0.463917525773196,0.290816326530612,0.222222222222222,0.0133333333333334,0.407534246575342,0.0567010309278351,0.380462724935733,0.251700680272109
0,0,0,1,0.422680412371134,0.318877551020408,1,0.453333333333333,0.297945205479452,0.11340206185567,0.275064267352185,0.414965986394558
1,1,1,0,0.206185567010309,0.198979591836735,0.111111111111111,0.181666666666667,0.0136986301369863,0,0.118251928020566,0.163265306122449
1,0.4,1,1,0.371134020618557,0.219387755102041,0.777777777777778,0.148333333333333,0.0102739726027397,0.288659793814433,0.305912596401028,0.149659863945578
0,0,0,0,0.134020618556701,0.0841836734693877,0.666666666666667,0.745,0.0102739726027397,0.0721649484536082,0.0694087403598972,0.0816326530612245
1,0.4,0,1,0.824742268041237,0.594387755102041,0.222222222222222,0.325,0.791095890410959,0.54639175257732,0.691516709511568,0.414965986394558
0,0.4,0,1,0.494845360824742,0.397959183673469,0.777777777777778,0.665,0.304794520547945,0.304123711340206,0.457583547557841,0.489795918367347
0,0.6,1,0,0.103092783505155,0.107142857142857,0.222222222222222,0.865,0.0513698630136986,0.0567010309278351,0.105398457583548,0.0612244897959184
0,0,1,0,0.907216494845361,0.887755102040816,0.222222222222222,0.996666666666667,0.0205479452054794,0.835051546391753,0.524421593830334,0.619047619047619
0,0.4,1,0,0.268041237113402,0.142857142857143,0.222222222222222,0.991666666666667,0.0376712328767123,0.201030927835052,0.272493573264781,0.102040816326531
0,1,1,0,0.0721649484536083,0.0714285714285714,1,0.89,0.0376712328767123,0.0463917525773196,0.0462724935732648,0.0884353741496599
1,0.2,1,0,0.814432989690722,0.64030612244898,0.222222222222222,0.295,0.157534246575342,0.680412371134021,0.588688946015424,0.299319727891156
1,1,0,1,0.288659793814433,0.216836734693878,0.666666666666667,0.17,0.195205479452055,0.27319587628866,0.213367609254499,0.285714285714286
0,0.4,1,0,0.721649484536082,0.420918367346939,0.222222222222222,0.826666666666667,0.22945205479452,0.314432989690722,0.362467866323907,0.666666666666667
0,0,1,0,0.618556701030928,0.321428571428571,0.444444444444444,0.658333333333333,0.0684931506849315,0.190721649484536,0.562982005141388,0.285714285714286
0,0.4,1,0,0.793814432989691,0.525510204081633,0,0.705,0.0616438356164384,0.0927835051546392,0.411311053984576,0.482993197278912
1,0,1,0,0.628865979381443,0.49234693877551,0.222222222222222,0.208333333333333,0.547945205479452,0.536082474226804,0.334190231362468,0.401360544217687
0,0,1,1,0.0618556701030928,0.0535714285714286,0.777777777777778,0.875,0.0273972602739726,0,0.0719794344473008,0.0748299319727891
1,0,0,1,0.525773195876289,0.341836734693878,0.222222222222222,0.0483333333333333,0.304794520547945,0.391752577319588,0.280205655526992,0.190476190476191
0,0.8,0,0,0.515463917525773,0.321428571428571,0.777777777777778,0.865,0.11986301369863,0.211340206185567,0.424164524421594,0.510204081632653
0,0.4,0,0,0.515463917525773,0.405612244897959,0.555555555555556,0.983333333333333,0.363013698630137,0.494845360824742,0.398457583547558,0.26530612244898
0,0.2,0,1,0.505154639175258,0.38265306122449,0.111111111111111,0.546666666666667,0.23972602739726,0.170103092783505,0.444730077120823,0.183673469387755
0,0,0,0,0.134020618556701,0.135204081632653,0.888888888888889,0.506666666666667,0.0719178082191781,0.123711340206186,0.105398457583548,0.122448979591837
1,0.2,1,0,0.474226804123711,0.357142857142857,0.111111111111111,0.315,0.428082191780822,0.407216494845361,0.447300771208226,0.244897959183673
0,0.8,1,1,0.0206185567010309,0.0127551020408163,0.444444444444444,0.931666666666667,0.0342465753424658,0.0257731958762887,0.012853470437018,0.0136054421768708
0,0.8,0,0,0.0206185567010309,0.0280612244897959,0.888888888888889,0.878333333333333,0,0,0.0154241645244216,0.0408163265306122
0,0.4,1,1,0.216494845360825,0.198979591836735,0,0.34,0.0650684931506849,0.15979381443299,0.110539845758355,0.210884353741497
1,1,0,1,0.783505154639175,0.553571428571429,1,0.38,0.202054794520548,0.45360824742268,0.627249357326478,0.333333333333333
0,1,1,0,0.762886597938144,0.607142857142857,0.888888888888889,0.701666666666667,0.753424657534247,0.592783505154639,0.580976863753213,0.489795918367347
0,0.4,0,1,1,0.844387755102041,0.666666666666667,0.805,0.571917808219178,0.829896907216495,0.532133676092545,0.646258503401361
0,1,1,1,0.0618556701030928,0.0561224489795918,0.111111111111111,0.8,0.0205479452054794,0.0463917525773196,0.0359897172236504,0.0272108843537415
1,0.6,0,1,0.309278350515464,0.244897959183673,0.444444444444444,0.0266666666666667,0.315068493150685,0.283505154639175,0.218508997429306,0.244897959183673
0,0.2,1,1,0.0103092783505155,0.0229591836734694,0.111111111111111,0.0916666666666667,0.0273972602739726,0.0154639175257732,0.012853470437018,0.0136054421768708
0,0,1,1,0.144329896907216,0.0790816326530612,0.333333333333333,0.945,0,0.139175257731959,0.102827763496144,0.0884353741496599
0,0,0,1,0.412371134020619,0.339285714285714,0.111111111111111,0.89,0.301369863013699,0.175257731958763,0.300771208226221,0.210884353741497
0,0.8,0,1,0.175257731958763,0.114795918367347,0.555555555555556,0.593333333333333,0.0547945205479452,0.0824742268041237,0.131105398457584,0.115646258503401
1,0.8,1,1,0.670103092783505,0.622448979591837,0.222222222222222,0.33,0.445205479452055,0.0360824742268041,0.475578406169666,0.571428571428571
1,0.2,1,1,0.907216494845361,0.813775510204082,0.777777777777778,0.28,0.157534246575342,0.845360824742268,0.727506426735219,0.741496598639456
1,0,0,0,0.927835051546392,0.566326530612245,0.444444444444444,0.0283333333333333,0.48972602739726,0.896907216494845,0.724935732647815,0.727891156462585
1,0.8,0,0,0.412371134020619,0.420918367346939,0.222222222222222,0.135,0.332191780821918,0.195876288659794,0.372750642673522,0.401360544217687
0,1,1,1,0.762886597938144,0.647959183673469,0.111111111111111,0.511666666666667,0.445205479452055,0.701030927835051,0.740359897172237,0.333333333333333
0,0.6,1,1,0.814432989690722,0.739795918367347,0,0.188333333333333,0.280821917808219,0.778350515463918,0.647814910025707,0.435374149659864
1,1,0,0,0.927835051546392,0.737244897959184,0.777777777777778,0.138333333333333,0.60958904109589,0.685567010309278,0.773778920308483,0.387755102040816
0,0.6,0,1,0.835051546391752,0.571428571428571,0,0.583333333333334,0.126712328767123,0.824742268041237,0.455012853470437,0.394557823129252
0,0,1,0,0.824742268041237,0.525510204081633,0.666666666666667,0.776666666666667,0.154109589041096,0.634020618556701,0.465295629820051,0.82312925170068
1,0.8,0,1,0.247422680412371,0.150510204081633,0.666666666666667,0.201666666666667,0.089041095890411,0.11340206185567,0.22107969151671,0.231292517006803
0,0.8,0,1,0.278350515463918,0.278061224489796,0,0.411666666666667,0.280821917808219,0.242268041237113,0.236503856041131,0.210884353741497
0,0.2,1,1,0.278350515463918,0.244897959183673,0.888888888888889,0.805,0.0479452054794521,0.00515463917525773,0.275064267352185,0.17687074829932
1,0.4,0,0,0.443298969072165,0.237244897959184,0.777777777777778,0.173333333333333,0.0650684931506849,0.309278350515464,0.429305912596401,0.183673469387755
1,0.2,0,0,0.463917525773196,0.349489795918367,0,0.185,0.160958904109589,0.262886597938144,0.264781491002571,0.251700680272109
1,0.4,1,0,0.587628865979381,0.522959183673469,0.666666666666667,0.383333333333333,0.246575342465753,0.298969072164948,0.329048843187661,0.598639455782313
0,0.8,0,1,0.556701030927835,0.413265306122449,1,0.653333333333333,0.5,0.402061855670103,0.455012853470437,0.503401360544218
1,0.2,1,1,0.505154639175258,0.321428571428571,0.666666666666667,0.388333333333333,0.232876712328767,0.345360824742268,0.362467866323907,0.26530612244898
0,0.2,1,1,0.268041237113402,0.160714285714286,0.888888888888889,0.835,0.14041095890411,0.252577319587629,0.174807197943445,0.251700680272109
1,0.4,0,0,0.0824742268041237,0.0433673469387755,0.444444444444444,0.11,0.0445205479452055,0.0206185567010309,0.0745501285347044,0.0884353741496599
0,0.6,0,0,0.0206185567010309,0.0229591836734694,0.555555555555556,0.935,0.0102739726027397,0.0309278350515464,0.0205655526992288,0.0136054421768708
1,0.2,1,1,0.350515463917526,0.341836734693878,0.444444444444444,0.413333333333333,0.342465753424657,0.123711340206186,0.22107969151671,0.27891156462585
0,1,1,0,0.402061855670103,0.306122448979592,0.222222222222222,0.47,0.376712328767123,0.314432989690722,0.354755784061697,0.238095238095238
0,1,0,0,0.814432989690722,0.637755102040816,0.333333333333333,0.826666666666667,0.547945205479452,0.649484536082474,0.544987146529563,0.530612244897959
0,0.6,1,1,0.865979381443299,0.584183673469388,0.555555555555556,0.99,0.76027397260274,0.716494845360825,0.74293059125964,0.306122448979592
1,0.4,0,0,0.65979381443299,0.540816326530612,0.888888888888889,0.285,0.472602739726027,0.505154639175258,0.431876606683805,0.326530612244898
1,0,1,1,0.876288659793814,0.469387755102041,0.444444444444444,0.0766666666666667,0.0445205479452055,0.0927835051546392,0.781491002570694,0.557823129251701
1,1,1,1,0.422680412371134,0.352040816326531,0.555555555555556,0.386666666666667,0.434931506849315,0.293814432989691,0.300771208226221,0.312925170068027
1,0.8,0,0,0.54639175257732,0.288265306122449,0.555555555555556,0.29,0.0650684931506849,0.123711340206186,0.508997429305913,0.380952380952381
0,0.6,1,0,0.88659793814433,0.627551020408163,0.777777777777778,0.613333333333333,0.575342465753425,0.88659793814433,0.763496143958869,0.714285714285714
0,0,0,1,0.371134020618557,0.198979591836735,1,0.885,0.226027397260274,0.0876288659793814,0.190231362467866,0.136054421768707
0,1,1,1,0.123711340206186,0.122448979591837,0.111111111111111,0.0800000000000001,0.0753424657534247,0.0463917525773196,0.0951156812339332,0.0884353741496599
0,0.6,0,1,0.896907216494845,0.48469387755102,0.555555555555556,0.778333333333333,0.414383561643836,0.11340206185567,0.627249357326478,0.523809523809524
0,0.2,1,0,0.154639175257732,0.160714285714286,0.111111111111111,0.828333333333333,0.0993150684931507,0.0979381443298969,0.149100257069409,0.0884353741496599
1,0.2,1,0,0.443298969072165,0.308673469387755,0.222222222222222,0.34,0.414383561643836,0.164948453608247,0.329048843187661,0.149659863945578
0,0,0,1,0.185567010309278,0.11734693877551,0.666666666666667,0.45,0.133561643835616,0.0154639175257732,0.161953727506427,0.0884353741496599
0,0.4,0,0,0.731958762886598,0.479591836734694,0.666666666666667,0.42,0.0719178082191781,0.690721649484536,0.424164524421594,0.272108843537415
1,0.2,0,0,0.278350515463918,0.275510204081633,1,0.296666666666667,0.147260273972603,0.149484536082474,0.210796915167095,0.204081632653061
1,0,1,1,0.0618556701030928,0.0739795918367347,0.333333333333333,0.278333333333333,0.0342465753424658,0.0206185567010309,0.0719794344473008,0.054421768707483
0,0.6,0,0,0.824742268041237,0.714285714285714,0,0.383333333333333,0.517123287671233,0.541237113402062,0.511568123393316,0.82312925170068
1,0.6,1,1,0.948453608247423,0.538265306122449,0.444444444444444,0.0383333333333333,0.178082191780822,0.798969072164948,0.753213367609255,0.768707482993197
0,0.8,0,0,0.54639175257732,0.545918367346939,0.666666666666667,0.945,0.174657534246575,0.448453608247423,0.383033419023136,0.210884353741497
1,0.8,0,0,0.463917525773196,0.267857142857143,1,0.325,0.39041095890411,0.350515463917526,0.429305912596401,0.306122448979592
0,0.4,1,0,0.360824742268041,0.227040816326531,0.444444444444444,0.865,0.294520547945205,0.103092783505155,0.254498714652956,0.210884353741497
1,0.2,0,1,0.989690721649484,0.586734693877551,0.555555555555556,0.216666666666667,0.113013698630137,0.649484536082474,0.776349614395887,0.945578231292517
0,0.8,1,0,0.247422680412371,0.176020408163265,0.777777777777778,0.52,0.0479452054794521,0.0515463917525773,0.141388174807198,0.0952380952380952
0,0.8,0,0,0.443298969072165,0.38265306122449,0.444444444444444,0.905,0.455479452054794,0.355670103092783,0.269922879177378,0.149659863945578
0,0.4,1,1,0.154639175257732,0.0816326530612245,1,0.655,0.0787671232876712,0.0721649484536082,0.115681233933162,0.115646258503401
0,0.2,0,1,0.927835051546392,0.737244897959184,0.222222222222222,0.615,0.342465753424657,0.664948453608247,0.593830334190231,0.795918367346939
0,0,0,0,0.536082474226804,0.461734693877551,0.333333333333333,0.541666666666667,0.417808219178082,0.154639175257732,0.326478149100257,0.326530612244898
1,0.2,0,0,0.804123711340206,0.806122448979592,0.555555555555556,0.34,0.818493150684932,0.077319587628866,0.560411311053985,0.408163265306122
1,0.8,0,0,0.443298969072165,0.244897959183673,0.444444444444444,0.348333333333333,0.383561643835616,0.15979381443299,0.305912596401028,0.183673469387755
0,0.8,1,1,0.701030927835051,0.607142857142857,0.444444444444444,0.628333333333333,0.647260273972603,0.309278350515464,0.547557840616967,0.428571428571429
0,0.6,0,0,0.0103092783505155,0.0102040816326531,1,0.725,0.0342465753424658,0.0103092783505155,0.0154241645244216,0.0272108843537415
1,0.8,0,0,0.0824742268041237,0.0510204081632653,0.777777777777778,0.405,0.0102739726027397,0.00515463917525773,0.0437017994858612,0.0680272108843537
1,0.6,1,0,0.65979381443299,0.538265306122449,0.444444444444444,0.278333333333333,0.523972602739726,0.309278350515464,0.51413881748072,0.353741496598639
1,0,0,1,0.701030927835051,0.545918367346939,1,0.33,0.22945205479452,0.283505154639175,0.370179948586118,0.26530612244898
1,0,1,0,0.65979381443299,0.510204081632653,0.222222222222222,0.415,0.373287671232877,0.0463917525773196,0.586118251928021,0.666666666666667
0,0.8,1,0,0.639175257731959,0.627551020408163,0,0.566666666666667,0.345890410958904,0.293814432989691,0.473007712082262,0.428571428571429
1,0.8,0,1,0.195876288659794,0.188775510204082,0.333333333333333,0.321666666666667,0.150684931506849,0.0206185567010309,0.105398457583548,0.0884353741496599
0,0.8,0,0,0.309278350515464,0.206632653061224,0.888888888888889,0.836666666666667,0.0171232876712329,0,0.226221079691517,0.319727891156463
